,credit_card_number,is_fraud
2384,2085721737177240,0
2385,7456710204524146,0
2386,1981403237318933,0
2387,0824821740126838,0
2388,6736147914796002,1
2389,8625725440434628,0
2390,2583499170253492,0
2391,2494326214683155,0
2392,9582662438416719,0
2393,3595073952384071,0
2394,7825856344139748,0
2395,2664080745158799,0
2396,6877291049613677,0
2397,5132253410675100,0
2398,5393297378574150,0
2399,7951467210996323,0
2400,6363434102435910,0
2401,5315518765883012,0
2402,6912862932068543,0
2403,0736504406700670,1
2404,0865595617734075,0
2405,4647345542465187,0
2406,8725801755555660,0
2407,3199915764879378,0
2408,2231555300342403,0
2409,0265300672318888,0
2410,0392909058562563,0
2411,6827994980761850,0
2412,6930693069306930,1
2413,30188784909343,1
2414,1524698558191946,0
2415,5399020305267585,0
2416,4312423182394525,0
2417,9013317422295487,0
2418,1196885533725048,0
2419,8045894044060173,0
2420,6909201243843727,0
2421,8955047069676967,1
2422,8645453284976106,0
2423,0687946747554766,0
2424,7259093391916068,0
2425,2628699403506696,0
2426,6241954862359045,0
2427,3344132909586078,0
2428,4531873855276119,0
2429,1680893458858389,0
2430,7246101253248158,0
2431,6833880751282350,0
2432,4782404531999355,0
2433,2041181348943134,0
2434,1327956194582261,0
2435,7687688661462967,0
2436,5723213093102627,0
2437,1647768563087619,0
2438,08532034274529,1
2439,5219335792919523,0
2440,8898446025489518,0
2441,7120762106540267,0
2442,4028647260106639,0
2443,1887977897782764,1
2444,5599998458800897,0
2445,3698061553619729,0
2446,95189983328995,1
2447,7855939417508306,0
2448,7264904640830441,0
2449,7461695383987082,0
2450,2597919574357292,0
2451,7442231379445746,0
2452,7217326110671295,0
2453,6530351123099222,0
2454,6803097052854786,0
2455,6246050483269688,0
2456,36610642960440,1
2457,43861755850652,1
2458,0166845265621209,0
2459,1112482545185670,0
2460,4853513251321629,1
2461,0289863252026028,0
2462,0818970971669336,0
2463,5275962809309518,0
2464,2348729123795473,0
2465,0280060848861377,0
2466,0278216955589062,0
2467,7247095489091866,0
2468,6766286858956446,0
2469,6684446535570195,0
2470,2273706894847935,0
2471,125723249781202,1
2472,1721172117211721,1
2473,8716033266371275,0
2474,55732118271918138,1
2475,4067999460836900,0
2476,0104685324890651,0
2477,8067768832155657,0
2478,9429454752544536,0
2479,7201768994980628,0
2480,0515331176723528,0
2481,0527712005360628,0
2482,9742122927114387,0
2483,8717054843944394,1
2484,4572855954532028,0
2485,3598285790786914,0
2486,1668583279203999,0
2487,9031771550185018,1
2488,3114989728998276,0
2489,7401648691331745,0
2490,249299139797523,1
2491,8947984798473771,1
2492,4992144246051957,0
2493,3677110329169447,0
2494,16309252562233,1
2495,2223979008972339,0
2496,5655565556555655,1
2497,2844050704611172,0
2498,0917990603687688,0
2499,3273855232402260,0
2500,3682438979746066,0
2501,8022960340814081,1
2502,94242175211736684,1
2503,8194382820954396,0
2504,2007946276939704,0
2505,8093889542372801,0
2506,6609995856457556,0
2507,5185760952581094,0
2508,9215921392135373,1
2509,0610250007939280,0
2510,7832659865984961,1
2511,7673587368749740,0
2512,2606293497784400,0
2513,5347806314139720,0
2514,435076495422403,1
2515,7340968068552290,0
2516,2150486818756519,0
2517,2473947979234304,0
2518,8021636615659883,0
2519,8096229789757327,0
2520,468262318433870,1
2521,413749675636681,1
2522,5313531353135313,1
2523,0613125767652042,0
2524,5748840601565258,0
2525,1055559041286907,0
2526,3111692033124971,0
2527,8100286666058977,0
2528,5040595456370753,0
2529,0065871611975092,0
2530,1878639835281685,0
2531,8775897525880679,0
2532,5364992246126026,0
2533,1624853751679209,0
2534,1637113501495031,0
2535,2518630596822201,0
2536,5761916546864277,0
2537,8676821095231470,0
2538,5330464346430881,1
2539,1000823712835228,0
2540,3117885305739202,0
2541,1112138383858142,0
2542,6435207371900919,0
2543,5106778338092920,0
2544,1662112371022668,0
2545,7906270232723272,1
2546,7330875344278352,0
2547,6048093371683657,0
2548,4485208232043204,1
2549,5104091271555796,0
2550,212959930913401491,1
2551,3597275132082540,0
2552,0345754797841409,0
2553,4774322527980297,0
2554,022248225216543948,1
2555,9076781278129918,1
2556,53636182919986,1
2557,6553040318229411,0
2558,4820010836582438,0
2559,2288368288893687,0
2560,1328583181236462,0
2561,1779170387047141,0
2562,1690215471911048,0
2563,4189166733121518,0
2564,8157700021551339,0
2565,6324199445926793,0
2566,04484356350556847,1
2567,4624101345858508,0
2568,0081315066741861,0
2569,0384811425116164,0
2570,5024441200711663,0
2571,8926351980282935,0
2572,1125871481915888,0
2573,0042472903889975,0
2574,1138191681232636,0
2575,64361662875793,1
2576,513166527600859,1
2577,0107340213716006,0
2578,6946196827523048,0
2579,33106118527447,1
2580,6601603181225179,0
2581,8532100089860598,0
2582,1381693511506413,0
2583,9888675316012407,0
2584,9297965923538773,0
2585,7132834347392767,0
2586,9540206755800803,0
2587,4149487559195569,0
2588,9329918936715071,0
2589,1426607046984698,1
2590,3186005631516849,0
2591,5549453532868184,0
2592,1186940288383017,0
2593,7614195198289908,0
2594,5828920609281060,0
2595,0708701727017142,0
2596,213428544197750,1
2597,49962895032731,1
2598,5697569756975697,1
2599,7892996532073207,1
2600,3960257166141837,0
2601,4718727137995907,0
2602,61067024223016,1
2603,7404927912923698,0
2604,3429101579729429,0
2605,6340729584157599,0
2606,0322151465605428,0
2607,6322094259963781,0
2608,6322505285134905,0
2609,6133915409091105,0
2610,75695969610328254,1
2611,0995821266548044,0
2612,8605661626984611,0
2613,5432500038320903,0
2614,17208270257251463,1
2615,4018554955497716,1
2616,1928738304364288,0
2617,4321428725100906,0
2618,6508108155980848,0
2619,6631402358378325,0
2620,9386607457321882,0
2621,9583749452495965,0
2622,7925868030755253,0
2623,2658012065227200,0
2624,8874735035053505,1
2625,5750303630367524,1
2626,5898797872765330,0
2627,4720349249716776,0
2628,8474449249652332,0
2629,7174526343105243,0
2630,2004963816041604,1
2631,8491192854225253,0
2632,1175030650774082,0
2633,6077199268657033,0
2634,3269955050417380,0
2635,0091599644105742,0
2636,7521812002693129,0
2637,8025561025987146,0
2638,6886686325292529,1
2639,311198473676880,1
2640,9912054431259643,0
2641,0147659100978342,0
2642,9142969542854060,0
2643,8994899489948994,1
2644,6777876902040419,0
2645,7538181156542392,0
2646,5811022963397309,0
2647,5361052935023160,0
2648,4937248946079058,0
2649,900743958338274,1
2650,111202753428099,1
2651,6764844416876610,0
2652,8055423894760660,0
2653,2811694057414038,0
2654,7475330033006442,1
2655,1154288489964340,0
2656,58552672008218,1
2657,6696851410189149,0
2658,2529973694631683,0
2659,3959401062379731,0
2660,1762607382280124,0
2661,3196147673774796,0
2662,1848942234817831,0
2663,0437218669317472,0
2664,1173117311731173,1
2665,6279306074121771,0
2666,4475518534765630,0
2667,5506736780394592,0
2668,8212090685240108,0
2669,3710787561014189,0
2670,8192086448537616,0
2671,2534814946041145,0
2672,5561977271895368,0
2673,2460791345198362,0
2674,6640328892302668,0
2675,5176358331823717,0
2676,92207622773929285,1
2677,8436405179944360,0
2678,6609873739703739,0
2679,4607883885787691,0
2680,6814016442166025,0
2681,1098704823257469,0
2682,4603678908861867,0
2683,5662966307919867,0
2684,5323671714470742,0
2685,5851798832364499,0
2686,7009735250010611,0
2687,4089888881223248,0
2688,4468419716225846,0
2689,6447516662884112,0
2690,4803099899818757,0
2691,0996445909569177,0
2692,9800562421735842,0
2693,5936439998738991,0
2694,1367664045267707,0
2695,9199840611272825,0
2696,1885602677370369,0
2697,4167277227203278,0
2698,6401866462885023,0
2699,4934767559654130,0
2700,1826641140830506,0
2701,9435943594359435,1
2702,48872948222891,1
2703,0642064206420642,1
2704,3788346311499671,0
2705,1417200580348855,0
2706,7343748864230160,0
2707,9554415597479407,0
2708,31203999066139,1
2709,185588943645968,1
2710,8639321213626775,0
2711,9862021991626172,0
2712,1535728248593422,0
2713,8079610292887667,0
2714,1467765311630164,0
2715,1977027002701558,1
2716,7208359931753175,1
2717,7617590876382120,0
2718,2243933293324945,1
2719,6032665832015173,0
2720,1435127648290791,0
2721,2569661576687361,0
2722,3267980638832849,0
2723,0283542528040101,0
2724,2097291908395903,0
2725,2035521846324316,0
2726,9039746978990276,0
2727,6027308501030808,0
2728,8479716140783887,0
2729,1472390776843650,0
2730,1097011668483278,0
2731,3894760498431468,0
2732,0425750983368893,0
2733,98483898609557553,1
2734,0632762131535319,0
2735,9470654164150406,0
2736,9036071841051995,0
2737,8976924488889447,0
2738,4611807786479102,0
2739,1112617801309526,0
2740,2855328834240762,0
2741,1676524214734439,0
2742,0061339681569489,0
2743,3113908547828824,0
2744,5387312655765348,0
2745,2150534406034814,0
2746,3693507983155265,0
2747,1706170617061706,1
2748,3718989806675363,0
2749,9823104897871823,0
2750,5951717926281648,0
2751,7486953724572724,0
2752,5259001187099820,0
2753,2164637857967155,0
2754,2143503654536025,0
2755,5855251219622434,0
2756,0916764267870147,0
2757,1849454993431930,0
2758,5849310914830035,0
2759,9072256633742942,0
2760,1248770397736843,0
2761,275642852228253209,1
2762,2803863256824472,0
2763,8069104023540359,0
2764,1135663908462933,0
2765,5436656697550048,0
2766,4600867368902443,0
2767,1679597976922856,0
2768,3198374531284846,0
2769,3481121700471713,0
2770,6703348200657975,0
2771,1105454799565827,0
2772,9417934663239357,0
2773,1566735103711701,0
2774,4211592671483138,0
2775,5201329218071807,1
2776,0102309330930665,1
2777,3930609138323832,1
2778,9134808541251001,0
2779,4255370845206686,0
2780,76712632980740173,1
2781,6752456545651647,1
2782,1507678453577108,0
2783,5792384458545029,0
2784,5147755633243324,1
2785,0929335084168182,0
2786,9545257955377545,0
2787,2405898012012906,0
2788,9641327929115751,0
2789,1830921361950291,0
2790,2070884013491706,0
2791,5600732973298474,1
2792,9954752887599087,0
2793,6010181509880135,0
2794,8350148169046904,1
2795,1072339800297603,0
2796,5201219011701170,1
2797,4904787209358744,0
2798,6989017629963934,0
2799,2093426477181157,0
2800,4720596790883660,0
2801,3248621548683899,0
2802,9603381348912719,0
2803,2911351602694053,0
2804,6488345221505465,0
2805,2054995913613848,0
2806,3625563594231170,0
2807,73273241582300825,1
2808,4399323283988872,0
2809,9199175341436343,0
2810,5499329845186410,0
2811,1322772788140668,0
2812,2052008324386450,0
2813,650828726864671300,1
2814,2191196979245282,0
2815,9867357835780045,1
2816,7193875501936359,0
2817,8719232957531653,0
2818,04799351431851025,1
2819,0693299912189482,0
2820,3923981484760522,0
2821,0216368953854815,0
2822,4734660349491432,0
2823,52217511559287,1
2824,4368433120484442,0
2825,3483847664442825,0
2826,073140821087809063,1
2827,5750036945541368,0
2828,8108194976343941,0
2829,1326856307797497,0
2830,2976702023856129,0
2831,4138393702742176,0
2832,1524801995933331,0
2833,5364538819213348,0
2834,029276904385507,1
2835,4946033490515931,0
2836,1785013613097688,0
2837,1671395721036844,0
2838,2323356711873156,0
2839,6756657687432329,0
2840,19225428410891,1
2841,3213202237216633,0
2842,2526793056747879,0
2843,3113045028176426,0
2844,8468777033992010,0
2845,4713457676268337,0
2846,4526452645264526,1
2847,7428730290084181,0
2848,1737212778675943,0
2849,3102592908374771,0
2850,3132944005417051,0
2851,3474810648612728,0
2852,8464414918515566,0
2853,315137037032070375,1
2854,1003449268889952,0
2855,1007789000617330,0
2856,1663720262602247,0
2857,0797680082319450,0
2858,9069215241363922,0
2859,2545305649398245,0
2860,4040886311792687,0
2861,3104354760719723,0
2862,6893897645480139,0
2863,7579937429045143,0
2864,227956219181093662,1
2865,6740066406110534,0
2866,1692361362572572,0
2867,5858968303599908,0
2868,2385197907855541,0
2869,8479388224866520,0
2870,6768175068169766,0
2871,9289158223303640,0
2872,36146658942782,1
2873,1508150815081508,1
2874,8142760045309712,0
2875,8599583805236979,0
2876,10979785467165,1
2877,6487257161295860,0
2878,96072811120886191,1
2879,1713618265040270,0
2880,8893800026491428,0
2881,6331620587103661,0
2882,4463572103171665,0
2883,3878800279857123,0
2884,4357050765207811,0
2885,0561027203336992,0
2886,5482189918560544,0
2887,5326567147022645,0
2888,8163231395071747,0
2889,1636866265774244,0
2890,3208249457574731,0
2891,0424062079557955,1
2892,1817181718171817,1
2893,4072549939677550,0
2894,8059139982349151,0
2895,6134628293917191,0
2896,1998395383444304,0
2897,4523723104996917,0
2898,1269692568468269,0
2899,9727667808079240,0
2900,6398011140626077,0
2901,146864660081651,1
2902,9184765068795414,0
2903,21922881184697675,1
2904,6873156100057159,0
2905,1629419000468881,0
2906,2891937255376584,0
2907,8188405190455877,0
2908,7955916488132676,0
2909,8205535086513334,0
2910,6230610349382119,0
2911,047058610980820,1
2912,4792505754955523,0
2913,0485857157382166,0
2914,8678775095925713,0
2915,5625846217122040,0
2916,3098318904098598,0
2917,9635490865429090,0
2918,9664139641286037,0
2919,9157295846712894,0
2920,8274827482748274,1
2921,2679131412178734,0
2922,4201074484773670,0
2923,4421790340955386,0
2924,7857626830729905,0
2925,3992299223159113,0
2926,6970503505774151,0
2927,9803229904810128,0
2928,5766130313033577,1
2929,7714695449905048,0
2930,3718273829065648,0
2931,5408189552076050,0
2932,6878104990476244,0
2933,7168048786941022,0
2934,3110511421510939,0
2935,6106544760065626,0
2936,9473850423035742,0
2937,8316325932597607,1
2938,6302615349626764,0
2939,520002734994284,1
2940,1178857986790706,0
2941,0211021102110211,1
2942,3055313686207544,0
2943,4357978706939948,0
2944,0025763597310388,0
2945,4555477667846784,1
2946,1291009037086338,0
2947,7930395798289828,1
2948,9087537612251898,0
2949,9012901290129012,1
2950,7224366386250763,0
2951,9448334486943046,0
2952,0990697841974196,0
2953,1512191057438770,0
2954,2970502830963836,0
2955,0403466662743092,0
2956,9195672059120869,0
2957,9585259157793611,0
2958,0255714334471700,0
2959,6096660984935215,0
2960,6057601286392133,0
2961,7784317941383510,0
2962,146561905640222021,1
2963,5434408240829085,1
2964,3795900330962835,0
2965,9080255584268778,0
2966,6201551462094381,0
2967,7701472831108195,0
2968,5157942363488186,0
2969,5985037533548791,0
2970,27058319685911334,1
2971,6055119699013029,0
2972,987627719860387212,1
2973,23982352695316,1
2974,8236432401082074,0
2975,2790808380834232,1
2976,5643926915080923,0
2977,9356382756070202,0
2978,7000881962268677,0
2979,3688331018845518,0
2980,00350641037155,1
2981,4601407282554774,0
2982,01040258596897641,1
2983,7728896579078503,0
2984,8139923555762944,0
2985,2138171988682661,0
2986,5935610604720829,0
2987,5400272396727362,0
2988,7155334342196515,0
2989,8475819073024176,0
2990,9671654966604726,0
2991,9001966918922913,0
2992,8994042007368412,0
2993,3168939094940123,0
2994,9181839533844662,0
2995,8746135792554851,0
2996,5856585658565856,1
2997,9621431302556605,0
2998,3051861086100521,1
2999,8266001693065897,0
3000,8238129003521747,0
3001,1739517534319066,0
3002,770439107963675519,1
3003,1885591093124889,0
3004,7897898336035650,0
3005,1756014495982632,0
3006,5656572144175283,0
3007,5196953631843185,0
3008,3932091120565854,0
3009,6979590994898709,0
3010,3579726807324083,0
3011,8400786911426586,0
3012,5531092061910692,0
3013,3940343614246438,0
3014,6499170041729903,0
3015,1517927404580672,0
3016,4582522266428828,0
3017,9469326184316558,0
3018,1809181660243145,0
3019,057597983669461341,1
3020,6646343509846678,0
3021,0307361001357436,0
3022,1831124066498949,0
3023,824192850425936855,1
3024,5512029940559552,0
3025,074321622188473,1
3026,2637722547902111,0
3027,6667267348088051,0
3028,5588499759820694,0
3029,1231757181983843,0
3030,7047482825144167,0
3031,0470117198275441,0
3032,2124195596049036,0
3033,6432373047054705,1
3034,4125773765503495,0
3035,8362744116474993,0
3036,1896622660133377,0
3037,1481446812174862,0
3038,3978886454351191,0
3039,1368313819113145,0
3040,3943481954504474,0
3041,0889643971992548,0
3042,8350359343911651,0
3043,0427997613101296,0
3044,9433009154032643,0
3045,0423150838779848,0
3046,64352704707892855,1
3047,8046379708344820,0
3048,975168108461515,1
3049,6930840272001840,0
3050,4310879351475064,0
3051,6286628662866286,1
3052,0352729390208994,0
3053,4336452413134494,0
3054,3600153751170461,0
3055,9528106099735474,0
3056,5644446750264399,0
3057,33664172747450,1
3058,6228274936675958,0
3059,7599354120144660,0
3060,0402170573194409,0
3061,14843102344921614,1
3062,7193666968525264,0
3063,462779461636900566,1
3064,8234129259919859,0
3065,63235292165863,1
3066,2242054570795540,0
3067,072550584355170499,1
3068,3406939238202012,0
3069,3184246335741062,0
3070,3228322832283228,1
3071,1857604071639784,0
3072,7480476597680913,0
3073,7516698275494935,0
3074,3274327432743274,1
3075,7110540474731015,0
3076,2391652630305630,0
3077,0287588171139157,0
3078,9159780679254184,0
3079,4096387547116910,0
3080,6655295127253700,0
3081,8298743607709717,0
3082,83167447899238,1
3083,9227312957176196,0
3084,1950520454818837,0
3085,5287977415577351,0
3086,2079260247683867,0
3087,8245410518248349,0
3088,76022900022702,1
3089,5251202848739238,0
3090,8138043572814859,0
3091,6080646289508950,1
3092,3079284565637371,0
3093,9635996728936897,0
3094,0584334181638861,0
3095,4357256947346053,0
3096,8558823722145862,0
3097,0728467288258825,1
3098,4787486982141188,0
3099,4729844753966328,0
3100,4915616899397386,0
3101,6496190038869206,0
3102,9622671514097821,0
3103,4298018460494214,0
3104,2191381015948134,0
3105,8881043371051035,0
3106,5993771139307837,0
3107,0445104779136608,0
3108,5995094313431364,0
3109,6110089875044330,0
3110,82712575121509,1
3111,8206985895472995,0
3112,6646277511108546,0
3113,6465084469408355,0
3114,6066233429810750,0
3115,2758419691855147,0
3116,6574830208923140,0
3117,1535104334306744,0
3118,54688848466565,1
3119,8132103896889688,1
3120,4664784190204978,0
3121,1216455843915901,0
3122,7034264285218652,0
3123,3247024343235208,0
3124,5185670453137378,0
3125,0725481461266570,0
3126,4582817932575588,0
3127,1437543047253410,0
3128,4270721509342033,0
3129,7547457517202514,0
3130,1974248501344145,0
3131,1466146614661466,1
3132,8833890461213635,0
3133,3415472595182816,0
3134,0980893090999391,0
3135,2880288028802880,1
3136,1112182696708538,0
3137,1967938310213203,0
3138,4437861231076910,0
3139,750979015035252,1
3140,0945678209654196,0
3141,0648028889048428,0
3142,4467126099333971,0
3143,8534470119020703,0
3144,1611094942503512,0
3145,5965381812829914,0
3146,9634963496349634,1
3147,3083842009090704,0
3148,8537654827057039,0
3149,5988140310834138,0
3150,9770800627484200,0
3151,8184818481848184,1
3152,8778654937850848,0
3153,122284871187992268,1
3154,06118267378032,1
3155,8117703281933505,0
3156,6869243676261670,0
3157,900303396216568395,1
3158,9824982498249824,1
3159,2190889173442180,0
3160,5946622117853151,0
3161,88145178407116040,1
3162,7310215451217464,0
3163,9934551424821557,0
3164,7801634619497908,0
3165,924848273169132557,1
3166,6247255377413558,0
3167,8944095453352226,0
3168,1770631368268622,0
3169,8599611404181574,0
3170,3853128605376844,0
3171,3158444967749693,0
3172,59162323073860464,1
3173,2762924445398748,0
3174,1568323243447891,0
3175,9453654895642674,0
3176,8162405157252672,0
3177,0274521531323132,1
3178,1763852797339610,0
3179,0025161141372008,0
3180,9967659132808309,0
3181,7121722712763886,0
3182,5758365842470783,0
3183,29379483091828,1
3184,7257860430772357,0
3185,2016201620162016,1
3186,5125635005859473,0
3187,2547082088470188,0
3188,9223290159711461,0
3189,4610051124028534,0
3190,4111411141114111,1
3191,1294373479541793,0
3192,4166593275345588,0
3193,2758923127530986,0
3194,6427322156946987,0
3195,89176286032843609,1
3196,2082929692962556,1
3197,1509384866200255,0
3198,8673789864427596,0
3199,9496553623537642,0
3200,6761353847393144,0
3201,2711278135592588,0
3202,0361626170820379,0
3203,6773773973656509,0
3204,7603448067043335,0
3205,9037062709460968,0
3206,6034617316360528,0
3207,5496573184417993,0
3208,357262890806578716,1
3209,8008148432576870,0
3210,4720433352451182,0
3211,7302911637311971,0
3212,8587841613086160,0
3213,5837897589758974,1
3214,8539816906057118,0
3215,6252041026256529,0
3216,0982137428387881,0
3217,76141150005559,1
3218,5624087564406440,1
3219,8436476516220312,0
3220,8110827094730394,0
3221,0026677753500543,0
3222,5697005663589483,0
3223,35300198417594862,1
3224,5183578200654229,0
3225,6327540557893253,0
3226,39533880762532961,1
3227,435710967220368,1
3228,3719246184084894,0
3229,4243443480482780,0
3230,4976497649764976,1
3231,2028508202620917,0
3232,1422332376260170,0
3233,1249393956315631,1
3234,8831774009605896,0
3235,7715835459569005,0
3236,1719056475947917,0
3237,5302059540787137,0
3238,3346570543857663,0
3239,5637907040674726,0
3240,7188022127634528,0
3241,4861094497036007,0
3242,6486044075469203,0
3243,6305208522653286,0
3244,71105047084017774,1
3245,2511884177559138,0
3246,7805244774005878,0
3247,6244376445402885,0
3248,1857686485677130,0
3249,053753183726654721,1
3250,2991750558175817,1
3251,8126489502779767,0
3252,0809121803950799,0
3253,1772067816905555,0
3254,7393171260176031,0
3255,2574298542987867,0
3256,6150467891290860,0
3257,1691194331566064,0
3258,1465629637725322,0
3259,8092912465453476,0
3260,9002719617288971,0
3261,0684016696865619,0
3262,358226054836143,1
3263,7109525844860556,0
3264,9241197319543257,0
3265,7735836487142039,0
3266,18503812161269826,1
3267,1767114214881222,0
3268,4473709920236782,0
3269,7498439340871014,0
3270,4998768089133864,0
3271,2370315558224889,0
3272,8495971874130425,0
3273,9275269574607188,0
3274,4685277192442605,0
3275,056291353416802,1
3276,7771948972314457,0
3277,7408795609451503,0
3278,0148645290933627,0
3279,173017362433966,1
3280,5739380802770277,1
3281,6611262254275696,0
3282,927530442705134591,1
3283,3600753298048736,0
3284,6698334350242225,0
3285,9316190964647253,0
3286,32630204113674185,1
3287,9228603871455026,0
3288,8041804180418041,1
3289,7348847317783277,0
3290,83059634499544319,1
3291,9800511568579963,0
3292,2169245949996572,0
3293,1724962340269076,0
3294,677682005629005,1
3295,2597721596946110,0
3296,906343284573947,1
3297,4498078059432364,0
3298,1797149541789648,0
3299,1062105085162299,0
3300,235502593344789,1
3301,0329059358690046,0
3302,7727014121398460,0
3303,5849882022088290,0
3304,6584876200799219,0
3305,6117167273950559,0
3306,7763273298863375,0
3307,5786938196770220,0
3308,4145042498367875,0
3309,7347836492579257,1
3310,2393427190997148,0
3311,2054468041874993,0
3312,6025821771797788,0
3313,434214692737464,1
3314,4372332402462486,0
3315,5621899407608584,0
3316,21781842205687,1
3317,0301463886347185,0
3318,6507969221441817,0
3319,5123245106876098,0
3320,2895349732614387,0
3321,9590041765450680,0
3322,25936252166837091,1
3323,526957398763751,1
3324,6640243424344146,1
3325,5169805521284448,0
3326,9544186618662588,1
3327,8769032987640213,0
3328,1436930786138613,1
3329,8035123130703753,0
3330,9942843759852491,0
3331,4740927196965885,0
3332,0233858423037009,0
3333,4802357058404655,0
3334,7315588527846809,0
3335,4350829682375827,0
3336,9565016498377877,0
3337,426209670185546213,1
3338,3462870331495464,0
3339,1448545416928543,0
3340,3573254051733499,0
3341,4161798485749148,0
3342,0280028002800280,1
3343,7966751782046172,0
3344,3602114487666529,0
3345,8957889554273645,0
3346,9118355298214996,0
3347,7819620285016281,0
3348,5172376339873987,1
3349,4903780567932857,0
3350,6959695969596959,1
3351,4755204439341423,0
3352,1991731008226540,0
3353,21789449377523299,1
3354,4171191400694534,0
3355,7937912978804286,0
3356,142773131002557,1
3357,9767808609449203,0
3358,7185219566205244,0
3359,9981069918053173,0
3360,8866268612402175,0
3361,9455245736374588,0
3362,8905168757473574,0
3363,1592280358455845,1
3364,8532248171740369,0
3365,3422342234223422,1
3366,6948113594458285,0
3367,5857592112103347,0
3368,7335482783624373,0
3369,3691895815504014,0
3370,9748024620984749,0
3371,5447192181141155,0
3372,3821464379160838,0
3373,5865188192901772,0
3374,3985440815553172,0
3375,33072221840399,1
3376,9690093212952983,0
3377,2578282511235769,0
3378,5670914151461756,0
3379,3570737988297015,0
3380,1960824326538440,0
3381,1637598925250146,0
3382,8439492106861569,0
3383,2181594379362494,0
3384,8907043374945191,0
3385,1815274413499409,0
3386,0095454345434707,1
3387,3690726627112569,0
3388,2441701236771023,0
3389,8341998759448090,0
3390,1521714430233675,0
3391,0306070490878782,0
3392,7484197627941561,0
3393,3402800475058400,0
3394,03400758752334251,1
3395,75251635661104,1
3396,2439460816386907,0
3397,9230270572400136,0
3398,2488796435485099,0
3399,9548585062044189,0
3400,6338284564231754,0
3401,3387108161510156,0
3402,5541291402964268,0
3403,5204688189549812,0
3404,6613933271187554,0
3405,7803337248702720,0
3406,8297971955199852,0
3407,0859614315385972,0
3408,69081356354833291,1
3409,2036375650295029,1
3410,0528052805280528,1
3411,4817481669838258,0
3412,5576557655765576,1
3413,3336308718319947,0
3414,6061315977857785,1
3415,0096082837256873,0
3416,1989918411608289,0
3417,9268552422504996,0
3418,9432400636363912,0
3419,7683735644142795,0
3420,4685332150235980,0
3421,4264346605419915,0
3422,3939952883473015,0
3423,1714461651454148,0
3424,285565788385054959,1
3425,0970672397061552,0
3426,99527247031970,1
3427,6788252789850115,0
3428,3959299186003828,0
3429,4541814259535953,1
3430,3145191994542044,0
3431,4500064059073505,0
3432,1752152186910542,0
3433,4848640262329902,0
3434,2985298659283411,0
3435,6277052415961957,0
3436,7541136313634247,1
3437,7180217938472976,0
3438,0287986291735045,0
3439,72456484442983,1
3440,9185587559047614,0
3441,1817277727771249,1
3442,1284881919310907,0
3443,7716456845682401,1
3444,4220423466344340,0
3445,681660985637922,1
3446,334330607732548,1
3447,2273908808156540,0
3448,3645904153644549,0
3449,2365809404767676,0
3450,0235955440779037,0
3451,7194367520009395,0
3452,6229532868271658,0
3453,7648445861630073,0
3454,5964988857661452,0
3455,0640064006400640,1
3456,0079612579066242,0
3457,1494232593813715,0
3458,9588892387969271,0
3459,6395505328520474,0
3460,6457234788473073,0
3461,6501308924648339,0
3462,6582784304092304,0
3463,58769057005287,1
3464,7714969337816218,0
3465,8235277709442144,0
3466,0526391742077593,0
3467,3953270460289231,0
3468,2512545759817503,0
3469,2912055807997059,0
3470,1601169746334536,0
3471,6085305896026319,0
3472,2496416205343795,0
3473,8882326861173327,0
3474,9023058517382433,0
3475,6214019040167779,0
3476,5598159754208088,0
3477,0892658125076507,0
3478,8421356478261937,0
3479,6376089589970811,0
3480,22750630499500,1
3481,6575229785634848,0
3482,9084430994456183,0
3483,688149622237678,1
3484,7027815027675895,0
3485,2218396339633201,1
3486,8191723007647979,0
3487,68728948773324609,1
3488,143202779217249,1
3489,1723235701484881,0
3490,6625712946269758,0
3491,0446049446480483,0
3492,8302902123012191,0
3493,6345724684556168,0
3494,4364388827499399,0
3495,5036800048578743,0
3496,6958746168956895,1
3497,2214419741704413,0
3498,4382830136462649,0
3499,6190558277469695,0
3500,0525987151330316,0
3501,5106846400470047,1
3502,6671121823773603,0
3503,0438079437531222,0
3504,1291488369256265,0
3505,6355525254112020,0
3506,8488100126951209,0
3507,0521647757699400,0
3508,1692089874965512,0
3509,8102213842809595,0
3510,6061606160616061,1
3511,8498136754167572,0
3512,9019425330393957,0
3513,3407632667122351,0
3514,7825534980182485,0
3515,1229629686268626,1
3516,4660213848720276,0
3517,9632542934838959,0
3518,0324110302423240,0
3519,2077056739223922,1
3520,3134431589578381,0
3521,3020522227577523,0
3522,9682433231006906,0
3523,1174493149317103,1
3524,419051439920945,1
3525,6648972209983079,0
3526,7840896123113141,0
3527,9019961375182472,0
3528,2466948505470696,0
3529,5435744497837809,0
3530,0414943822438941,0
3531,0560535581544214,0
3532,8012274931213802,0
3533,6974504699650367,0
3534,0010911420285903,0
3535,5177486477826121,0
3536,9566801498110143,0
3537,1005100510051005,1
3538,0348286722523053,0
3539,8948302309108450,0
3540,3005967922514951,0
3541,13939811187348,1
3542,38087728790440817,1
3543,9053766452452756,0
3544,5887901536493938,0
3545,6301005436703429,0
3546,94336621141897840,1
3547,6851837242964187,0
3548,8851906677678670,0
3549,3419086546546763,0
3550,5529552955295529,1
3551,6867785189551909,0
3552,79533327236990710,1
3553,1959848384834678,1
3554,4091169527953623,0
